identifier	lemma	context	indices_target_token
mag_1962_311797.txt-19-7	risk_nn	In this sentence "Among preschool and school-age children, the risk of getting polio from Type III virus in its natural state is much greater, and the risk of getting it from the vaccine is almost nonexistent.", "risk_nn" means in one word :	240:241
news_2004_661030.txt-353-26	risk_nn	In this sentence "If the rich are free to engage in dangerous sports for pleasure... it is difficult to see why the poor, who take the lesser risk of kidney selling...", "risk_nn" means in one word :	198:199
mag_1997_385757.txt-31-33	risk_nn	In this sentence "The fear-inducing publicity given to osteoporosis in women's magazines and calcium ads has created a demand for bone-density scans, when it is only necessary or appropriate to screen women with multiple risk factors.", "risk_nn" means in one word :	265:266
mag_1999_391790.txt-72-10	risk_nn	In this sentence "A 49-year-old woman who is still menstruating has a higher risk than another 49-year-old who started menstruating at the same age but went through menopause.", "risk_nn" means in one word :	206:207
mag_1997_397711.txt-27-54	risk_nn	In this sentence "In a preliminary study conducted by Johnson, Dr. Jasper Shealy of the Rochester Institute of Technology, and Carl Ettlinger of Vermont Safety Research, lessskilled skiers showed a lower rate of injury on super-sidecuts than would have been expected, considering that, based on previous research, they show a greater risk of injury on", "risk_nn" means in one word :	382:383
mag_2001_417479.txt-58-2	risk_nn	In this sentence "For the risk intolerant, the stress of not knowing what may happen drains the potential delight from any forthcoming event.", "risk_nn" means in one word :	172:173
news_1991_619090.txt-43-12	risk_nn	In this sentence "And up the Mississippi River is where you have the greatest tornado risk and the New Madrid Fault.", "risk_nn" means in one word :	147:148
mag_1965_478419.txt-216-2	risk_nn	In this sentence "Reducing the Risks in general, national Negro leaders have been pleasantly surprised by the South's pre-Selma reaction to the Civil Rights Act.", "risk_nn" means in one word :	192:193
news_2002_634255.txt-11-28	risk_nn	In this sentence "Every time someone takes an HIV test, it gives us a chance to educate them about the disease, engage them in a discussion of their individual risks and discuss HIV prevention.", "risk_nn" means in one word :	224:225
mag_2006_380440.txt-20-18	risk_nn	In this sentence "You never know what you're going to come up against, " says Moira Mooney, senior risk manager for InterActiveCorp, which owns several online businesses. "", "risk_nn" means in one word :	203:204
fic_1962_10417.txt-2215-7	risk_nn	In this sentence "So what if it was a little risk -- everybody had risks to take for everybody else.", "risk_nn" means in one word :	131:132
mag_1998_401800.txt-69-36	risk_nn	In this sentence "Strong evidence that colonoscopy is cost-effective coomes from Eli l, illy and (Company, the Indianapolis-based pharmutical corporation, which is conducting the largest community-based study ever of the test on people at average risk.", "risk_nn" means in one word :	283:284
mag_2007_387816.txt-36-20	risk_nn	In this sentence "In fact, Gangwisch's research team discovered that women who snooze less than six hours each night increase their risk for developing high blood pressure by 70 percent, compared with those who get seven to eight hours.", "risk_nn" means in one word :	267:268
fic_1993_1040072.txt-4334-12	risk_nn	In this sentence "He sees them as an absolute last resort because of the high risk to the hostages, but the negotiation's gone nowhere.", "risk_nn" means in one word :	166:167
news_1988_670265.txt-38-11	risk_nn	In this sentence "The customer doesn ' t realize there ' s a capital risk. "", "risk_nn" means in one word :	107:108
fic_2009_36830.txt-89-26	risk_nn	In this sentence "He planted his feet solidly, pleading unsuccessfully with his soul not to let an inkling of his disappointment be exposed, not to run the risk of giving Joel extra gratification. "", "risk_nn" means in one word :	229:230
mag_1992_423656.txt-90-16	risk_nn	In this sentence "Compensating For A Cash-Poor Position " The thing that keeps most black people from taking the risk of a business, " says black business advocate Dickerson, " is that normally they don't have enough money.", "risk_nn" means in one word :	254:255
mag_1961_93561.txt-16-20	risk_nn	In this sentence "talent and no stars, he felt he had to take the risk -- and Saturday showed how serious these risks can be.", "risk_nn" means in one word :	156:157
mag_1969_431779.txt-241-14	risk_nn	In this sentence "they now tend to prefer to divide the market between themselves as against the risk and uncertainty which would follow from the admission of new competitors.", "risk_nn" means in one word :	206:207
mag_2001_369903.txt-18-22	risk_nn	In this sentence "Investigators were surprised last year when preliminary evidence from the WHI revealed that taking estrogen with or without progestin slightly increased the risk of blood clots, heart attacks and strokes over a two-year period.", "risk_nn" means in one word :	276:277
nf_2006_747117.txt-295-21	risk_nn	In this sentence "(n98) In places such as Mexico City, Lagos and Caracas this could lead to the creation of " risk ghettos, " neighborhoods that are strongly vulnerable to a hybrid mixture of natural and technological hazards.", "risk_nn" means in one word :	257:258
fic_1993_25009.txt-2539-8	risk_nn	In this sentence "let's not take even the remotest of risks. "", "risk_nn" means in one word :	93:94
nf_1970_774162.txt-3172-2	risk_nn	In this sentence "At the risk of egregious overgeneralization, the farmsteads of Western Europe might be divided into three broad categories as far as the placement of their barns is concerned.", "risk_nn" means in one word :	224:225
mag_1999_407854.txt-21-22	risk_nn	In this sentence "The very foods that most nourish us - whole grains, legumes, and fresh fruits and vegetables -- also reduce our risk of disease, " says Elizabeth Somer, M.A.", "risk_nn" means in one word :	206:207
fic_1973_780108.txt-1261-22	risk_nn	In this sentence "do you know I could bring suit against the Board of Education and against you personally, are you aware of the risks you are taking in this ignorant haphazard -- ignorant -- asinine -- this incompetent manner you are administrating -- administering your duties?", "risk_nn" means in one word :	310:311
mag_2001_407712.txt-9-34	risk_nn	In this sentence "television, and computer and video games coupled with cutbacks in exercise, physical education, and after-school activities -- all combine to put on the pounds, leading to obesity and an increased risk of type 2 diabetes.", "risk_nn" means in one word :	270:271
news_2004_608646.txt-41-1	risk_nn	In this sentence "The risk of failure falls the further you go along, and we were pretty far along, " said Fred T. Hadeed, chief financial officer.", "risk_nn" means in one word :	178:179
nf_2007_747179.txt-179-19	risk_nn	In this sentence "Beyond tackling Gazprom's monopolistic power, a realistic energy policy for Europe would also seek to share the risks of any possible energy blockade equally among all Europeans, rather than allowing separate deals that leave others vulnerable to energy blackmail.", "risk_nn" means in one word :	313:314
